"ANO_EXERCICIO","COD_REFERENCIA","COD_ESFE","COD_ORUN_O","PRD_TBO0ORUN_1_TIT_CLASSIFICADOR","COD_ORUN_U","PRD_TBO0ORUN_TIT_CLASSIFICADOR","COD_FUNC","PRD_TBO0FUNC_TIT_CLASSIFICADOR","COD_SBFU","PRD_TBO0SBFU_TIT_CLASSIFICADOR","COD_PROG","PRD_TBO0PROG_TIT_CLASSIFICADOR","COD_ACAO","NOM_ACAO","COD_LOCG","NOM_LOCG","COD_BEMS","DES_BEM_SERVICO","COD_UNIDADE_MED","TIT_UNIDADE_MED"
2008,891541,"10","26000O","Ministério da Educação","26251U","Fundação Universidade Federal do Tocantins","12","Educação","364","Ensino Superior","1073","Brasil Universitário","10ZM0000","Expansão do Ensino Superior - Campus de Araguaína","10ZM0101","No Município de Araguaína - TO","8038","Vaga disponibilizada",78,"unidade"
2008,891224,"10","26000O","Ministério da Educação","26251U","Fundação Universidade Federal do Tocantins","12","Educação","364","Ensino Superior","1073","Brasil Universitário","10ZN0000","Expansão do Ensino Superior - Campus de Gurupi",,,"8038","Vaga disponibilizada",78,"unidade"
2008,891542,"10","26000O","Ministério da Educação","26251U","Fundação Universidade Federal do Tocantins","12","Educação","364","Ensino Superior","1073","Brasil Universitário","10ZN0000","Expansão do Ensino Superior - Campus de Gurupi","10ZN0101","No Município de Gurupi - TO","8038","Vaga disponibilizada",78,"unidade"
2008,891225,"10","26000O","Ministério da Educação","26251U","Fundação Universidade Federal do Tocantins","12","Educação","364","Ensino Superior","1073","Brasil Universitário","10ZO0000","Expansão do Ensino Superior - Campus de Palmas",,,"8038","Vaga disponibilizada",78,"unidade"
2008,891543,"10","26000O","Ministério da Educação","26251U","Fundação Universidade Federal do Tocantins","12","Educação","364","Ensino Superior","1073","Brasil Universitário","10ZO0000","Expansão do Ensino Superior - Campus de Palmas","10ZO0101","No Município de Palmas - TO","8038","Vaga disponibilizada",78,"unidade"
2008,891226,"10","26000O","Ministério da Educação","26251U","Fundação Universidade Federal do Tocantins","12","Educação","364","Ensino Superior","1073","Brasil Universitário","10ZP0000","Expansão do Ensino Superior - Campus de Porto Nacional",,,"8038","Vaga disponibilizada",78,"unidade"
2008,891544,"10","26000O","Ministério da Educação","26251U","Fundação Universidade Federal do Tocantins","12","Educação","364","Ensino Superior","1073","Brasil Universitário","10ZP0000","Expansão do Ensino Superior - Campus de Porto Nacional","10ZP0101","No Município de Porto Nacional - TO","8038","Vaga disponibilizada",78,"unidade"
2008,846234,"10","26000O","Ministério da Educação","26251U","Fundação Universidade Federal do Tocantins","12","Educação","364","Ensino Superior","1073","Brasil Universitário","40080000","Acervo Bibliográfico Destinado às Instituições Federais de Ensino Superior e Hospitais de Ensino",,,"AAGC","Volume disponibilizado",1,"unidade"
2008,848686,"10","26000O","Ministério da Educação","26251U","Fundação Universidade Federal do Tocantins","12","Educação","364","Ensino Superior","1073","Brasil Universitário","40080000","Acervo Bibliográfico Destinado às Instituições Federais de Ensino Superior e Hospitais de Ensino","40080017","No Estado de Tocantins","AAGC","Volume disponibilizado",1,"unidade"
2008,829943,"10","26000O","Ministério da Educação","26251U","Fundação Universidade Federal do Tocantins","12","Educação","364","Ensino Superior","1073","Brasil Universitário","40090000","Funcionamento de Cursos de Graduação",,,"0014","Aluno matriculado",1,"unidade"
2008,832613,"10","26000O","Ministério da Educação","26251U","Fundação Universidade Federal do Tocantins","12","Educação","364","Ensino Superior","1073","Brasil Universitário","40090000","Funcionamento de Cursos de Graduação","40090017","No Estado de Tocantins","0014","Aluno matriculado",1,"unidade"
2008,829559,"10","26000O","Ministério da Educação","26251U","Fundação Universidade Federal do Tocantins","12","Educação","365","Educação Infantil","0750","Apoio Administrativo","20100000","Assistência Pré-Escolar aos Dependentes dos Servidores e Empregados",,,"0099","Criança atendida",1,"unidade"
2008,832219,"10","26000O","Ministério da Educação","26251U","Fundação Universidade Federal do Tocantins","12","Educação","365","Educação Infantil","0750","Apoio Administrativo","20100000","Assistência Pré-Escolar aos Dependentes dos Servidores e Empregados","20100017","No Estado de Tocantins","0099","Criança atendida",1,"unidade"
2008,846285,"10","26000O","Ministério da Educação","26252U","Universidade Federal de Campina Grande","12","Educação","122","Administração Geral","1073","Brasil Universitário","09HB0000","Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais",,,"0000","-",205,"-"
2008,848737,"10","26000O","Ministério da Educação","26252U","Universidade Federal de Campina Grande","12","Educação","122","Administração Geral","1073","Brasil Universitário","09HB0000","Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais","09HB0001","Nacional","0000","-",205,"-"
2008,829825,"10","26000O","Ministério da Educação","26252U","Universidade Federal de Campina Grande","12","Educação","306","Alimentação e Nutrição","0750","Apoio Administrativo","20120000","Auxílio-Alimentação aos Servidores e Empregados",,,"0700","Servidor beneficiado",4,"unidade"
2008,832468,"10","26000O","Ministério da Educação","26252U","Universidade Federal de Campina Grande","12","Educação","306","Alimentação e Nutrição","0750","Apoio Administrativo","20120000","Auxílio-Alimentação aos Servidores e Empregados","20120025","No Estado da Paraíba","0700","Servidor beneficiado",4,"unidade"
2008,829701,"10","26000O","Ministério da Educação","26252U","Universidade Federal de Campina Grande","12","Educação","331","Proteção e Benefícios ao Trabalhador","0750","Apoio Administrativo","20110000","Auxílio-Transporte aos Servidores e Empregados",,,"0700","Servidor beneficiado",4,"unidade"
2008,832344,"10","26000O","Ministério da Educação","26252U","Universidade Federal de Campina Grande","12","Educação","331","Proteção e Benefícios ao Trabalhador","0750","Apoio Administrativo","20110000","Auxílio-Transporte aos Servidores e Empregados","20110025","No Estado da Paraíba","0700","Servidor beneficiado",4,"unidade"
2008,851525,"10","26000O","Ministério da Educação","26252U","Universidade Federal de Campina Grande","12","Educação","363","Ensino Profissional","1062","Desenvolvimento da Educação Profissional e Tecnológica","29920000","Funcionamento da Educação Profissional",,,"0014","Aluno matriculado",1,"unidade"
2008,851526,"10","26000O","Ministério da Educação","26252U","Universidade Federal de Campina Grande","12","Educação","363","Ensino Profissional","1062","Desenvolvimento da Educação Profissional e Tecnológica","29920000","Funcionamento da Educação Profissional","29920025","No Estado da Paraíba","0014","Aluno matriculado",1,"unidade"
2008,891206,"10","26000O","Ministério da Educação","26252U","Universidade Federal de Campina Grande","12","Educação","364","Ensino Superior","1073","Brasil Universitário","10FT0000","Expansão do Ensino Superior - Campus de Pombal",,,"8038","Vaga disponibilizada",78,"unidade"
2008,891553,"10","26000O","Ministério da Educação","26252U","Universidade Federal de Campina Grande","12","Educação","364","Ensino Superior","1073","Brasil Universitário","10FT0000","Expansão do Ensino Superior - Campus de Pombal","10FT0101","No Município de Pombal - PB","8038","Vaga disponibilizada",78,"unidade"
2008,880451,"10","26000O","Ministério da Educação","26252U","Universidade Federal de Campina Grande","12","Educação","364","Ensino Superior","1073","Brasil Universitário","1H700000","Expansão do Ensino Superior - Campus de Cuité",,,"8038","Vaga disponibilizada",78,"unidade"
2008,880533,"10","26000O","Ministério da Educação","26252U","Universidade Federal de Campina Grande","12","Educação","364","Ensino Superior","1073","Brasil Universitário","1H700000","Expansão do Ensino Superior - Campus de Cuité","1H700101","No Município de Cuité - PB","8038","Vaga disponibilizada",78,"unidade"
2008,828832,"10","26000O","Ministério da Educação","26252U","Universidade Federal de Campina Grande","12","Educação","364","Ensino Superior","1073","Brasil Universitário","40020000","Assistência ao Estudante do Ensino de Graduação",,,"2417","Aluno assistido",1,"unidade"
2008,831413,"10","26000O","Ministério da Educação","26252U","Universidade Federal de Campina Grande","12","Educação","364","Ensino Superior","1073","Brasil Universitário","40020000","Assistência ao Estudante do Ensino de Graduação","40020025","No Estado da Paraíba","2417","Aluno assistido",1,"unidade"
2008,846235,"10","26000O","Ministério da Educação","26252U","Universidade Federal de Campina Grande","12","Educação","364","Ensino Superior","1073","Brasil Universitário","40080000","Acervo Bibliográfico Destinado às Instituições Federais de Ensino Superior e Hospitais de Ensino",,,"AAGC","Volume disponibilizado",1,"unidade"
2008,848687,"10","26000O","Ministério da Educação","26252U","Universidade Federal de Campina Grande","12","Educação","364","Ensino Superior","1073","Brasil Universitário","40080000","Acervo Bibliográfico Destinado às Instituições Federais de Ensino Superior e Hospitais de Ensino","40080025","No Estado da Paraíba","AAGC","Volume disponibilizado",1,"unidade"
2008,829944,"10","26000O","Ministério da Educação","26252U","Universidade Federal de Campina Grande","12","Educação","364","Ensino Superior","1073","Brasil Universitário","40090000","Funcionamento de Cursos de Graduação",,,"0014","Aluno matriculado",1,"unidade"
2008,832614,"10","26000O","Ministério da Educação","26252U","Universidade Federal de Campina Grande","12","Educação","364","Ensino Superior","1073","Brasil Universitário","40090000","Funcionamento de Cursos de Graduação","40090025","No Estado da Paraíba","0014","Aluno matriculado",1,"unidade"
2008,846369,"10","26000O","Ministério da Educação","26252U","Universidade Federal de Campina Grande","12","Educação","364","Ensino Superior","1375","Desenvolvimento do Ensino da Pós-Graduação e da Pesquisa Científica","40060000","Funcionamento de Cursos de Pós-Graduação",,,"0014","Aluno matriculado",1,"unidade"
2008,848821,"10","26000O","Ministério da Educação","26252U","Universidade Federal de Campina Grande","12","Educação","364","Ensino Superior","1375","Desenvolvimento do Ensino da Pós-Graduação e da Pesquisa Científica","40060000","Funcionamento de Cursos de Pós-Graduação","40060025","No Estado da Paraíba","0014","Aluno matriculado",1,"unidade"
2008,829560,"10","26000O","Ministério da Educação","26252U","Universidade Federal de Campina Grande","12","Educação","365","Educação Infantil","0750","Apoio Administrativo","20100000","Assistência Pré-Escolar aos Dependentes dos Servidores e Empregados",,,"0099","Criança atendida",1,"unidade"
2008,832220,"10","26000O","Ministério da Educação","26252U","Universidade Federal de Campina Grande","12","Educação","365","Educação Infantil","0750","Apoio Administrativo","20100000","Assistência Pré-Escolar aos Dependentes dos Servidores e Empregados","20100025","No Estado da Paraíba","0099","Criança atendida",1,"unidade"
2008,846286,"10","26000O","Ministério da Educação","26253U","Universidade Federal Rural da Amazônia","12","Educação","122","Administração Geral","1073","Brasil Universitário","09HB0000","Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais",,,"0000","-",205,"-"
2008,848738,"10","26000O","Ministério da Educação","26253U","Universidade Federal Rural da Amazônia","12","Educação","122","Administração Geral","1073","Brasil Universitário","09HB0000","Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais","09HB0001","Nacional","0000","-",205,"-"
2008,829826,"10","26000O","Ministério da Educação","26253U","Universidade Federal Rural da Amazônia","12","Educação","306","Alimentação e Nutrição","0750","Apoio Administrativo","20120000","Auxílio-Alimentação aos Servidores e Empregados",,,"0700","Servidor beneficiado",4,"unidade"
2008,833720,"10","26000O","Ministério da Educação","26253U","Universidade Federal Rural da Amazônia","12","Educação","306","Alimentação e Nutrição","0750","Apoio Administrativo","20120000","Auxílio-Alimentação aos Servidores e Empregados","20120015","No Estado do Pará","0700","Servidor beneficiado",4,"unidade"
