5007109;Biblioteca Pública Municipal Wilson Ricartes de Oliveira;Av. Aureliano Moura Brandão;174;Ribas do Rio Pardo;Mato Grosso do Sul;79180-000;Brazil;(67) 8121-2316;;;0;MS;;0
5007208;Biblioteca Pública Municipal Mário Correia Lousada;Rua Athayde Nogueira;s/n;Rio Brilhante;Mato Grosso do Sul;79130-000;Brazil;(67) 3452-9054;;;0;MS;;0
5007307;Biblioteca Pública Municipal Professor Américo Rodrigues de Almeida;Pç. Mercedes d'Ávila de Rezende;s/n;Rio Negro;Mato Grosso do Sul;79470-000;Brazil;(67) 3278-1659;(67) 3278-1659;;0;MS;;0
5007554;Biblioteca Pública Municipal Jorge Oliveira Simões;Av. Julião de Lima Maia;1478;Santa Rita do Pardo;Mato Grosso do Sul;79699-000;Brazil;(67) 3591-1374;;;0;MS;;0
5007695;Biblioteca Pública Municipal Rui Barbosa;Rua Tuiuiú;1051;São Gabriel do Oeste;Mato Grosso do Sul;79400-000;Brazil;(67) 3295-5424;;;0;MS;;0
5007802;Biblioteca Municipal Olavo Bilac;Rua Gabriel Cassiano Nascimento;792;Selvíria;Mato Grosso do Sul;79590-000;Brazil;(67) 3579-1024;(67) 3579-1469;;0;MS;;0
5007703;Biblioteca Pública Municipal Torres Fontana;Rua Monteiro Lobato;749;Sete Quedas;Mato Grosso do Sul;79335-000;Brazil;(67) 3479-2504;;;0;MS;;0
5007901;Biblioteca Pública Municipal Gumercinto Pereira de Souza;Rua Santa Catarina;800;Sidrolândia;Mato Grosso do Sul;79170-000;Brazil;(67) 3272-7453;(67) 3272-7462;;0;MS;;0
5007935;Biblioteca Pública Municipal Dom Pedro I;Rua das Acácias;s/n;Sonora;Mato Grosso do Sul;79415-000;Brazil;(67) 3254-1006;;;0;MS;;0
5007950;Biblioteca Pública Municipal de Tacuru;Rua José de la Paz Ortiz;s/n;Tacuru;Mato Grosso do Sul;79975-000;Brazil;(67) 3478-1517;(67) 3478-1517;;0;MS;;0
5007976;Biblioteca Pública Municipal Justina Souza Rocha;Rua Professora Nair Rodrigues Nogueira;76;Taquarussu;Mato Grosso do Sul;79765-000;Brazil;(67) 3444-1303;;;0;MS;;0
5008008;Biblioteca Pública Municipal;Rua Isaac Cardoso;s/n;Terenos;Mato Grosso do Sul;79190-000;Brazil;(67) 3246-1545;;;0;MS;;0
5008305;Biblioteca Pública Municipal Doutor Rosário Congro;Rua Alexandre Costa;130;Três Lagoas;Mato Grosso do Sul;79610-970;Brazil;(67) 3929-9878;;;0;MS;;0
3100203;Biblioteca Pública Municipal Professor Ricardinho;Pç. J K;99;Abaeté;Minas Gerais;35620-000;Brazil;(37) 3541-5426;(37) 3541-5159;;0;MG;;0
3100302;Biblioteca Pública Municipal Professor Estevão de Oliveira Cotta;Rua Santo Antônio;228;Abre Campo;Minas Gerais;35365-000;Brazil;(31) 3872-1254;;;0;MG;;0
3100401;Biblioteca Pública Municipal Marina Guimarães Machado;Rua da Estação Ferroviária;s/n;Acaiaca;Minas Gerais;35438-000;Brazil;;;;0;MG;;0
3100500;Biblioteca Pública Municipal Doutor Edson de Assis Morais;Rua Demerval Pimenta;33;Açucena;Minas Gerais;35150-000;Brazil;(33) 3298-1128;(33) 3298-1128;;0;MG;;0
3100609;Biblioteca Pública Municipal Tristão de Ataíde;Av. Espírito Santo;s/n;Água Boa;Minas Gerais;39790-000;Brazil;(33) 3515-1554;;;0;MG;;0
3100708;Biblioteca Pública Municipal Professora Ivonete de Almeida Souza;Rua 26;178;Água Comprida;Minas Gerais;38110-000;Brazil;(34) 9935-1603;;;0;MG;;0
3100807;Biblioteca Pública Municipal Ana Esmerinda de São José;Av. Dolores Silva;152;Aguanil;Minas Gerais;;Brazil;;;;0;MG;;0
3100906;Biblioteca Pública Municipal Maurício Marcondes Coelho;Rua Doutor Sebastião Figueiredo;643;Águas Formosas;Minas Gerais;39880-000;Brazil;(33) 3611-2519;(33) 3611-1581;;0;MG;;0
3101003;Biblioteca Pública Municipal Rui Barbosa;Rua São Vicente;164;Águas Vermelhas;Minas Gerais;39900-000;Brazil;(33) 3755-1678;(33) 3755-1678;;0;MG;;0
3101201;Biblioteca Pública Municipal Professora Maria José Ematné;Alameda José Waldemar Nunes;15;Aiuruoca;Minas Gerais;37450-000;Brazil;(35) 3344-1516;;;0;MG;;0
3101300;Biblioteca Pública Municipal Maria Tereza de Jesus;Rua João Alves de Sena;s/n;Alagoa;Minas Gerais;;Brazil;;;;0;MG;;0
3101409;Biblioteca Pública Municipal de Albertina;Rua Benevides Inácio Diniz;s/n;Albertina;Minas Gerais;37596-000;Brazil;(35) 3446-1248;;;0;MG;;0
3101508;Biblioteca Pública Municipal Professor Otacílio Alves Coutinho;Pç. Presidente Vargas;112;Além Paraíba;Minas Gerais;36660-000;Brazil;(32) 3462-9610;(32) 3462-9616;;0;MG;;0
3101607;Biblioteca Municipal Doutor João Januário de Magalhães;Pç. Fausto Monteiro;350;Alfenas;Minas Gerais;37130-000;Brazil;() 3698-2048;;;0;MG;;0
3101631;Biblioteca Pública Municipal Carmelita Bianchetti de Araújo;Pç. Bandeirante;21;Alfredo Vasconcelos;Minas Gerais;36272-000;Brazil;(32) 3367-1568;(32) 3367-1107;;0;MG;;0
3101706;Biblioteca Pública Municipal de Almenara;Pç. Querubim Fróis Otoni;s/n;Almenara;Minas Gerais;39900-000;Brazil;(33) 3721-1360;(33) 3721-1360;;0;MG;;0
3101904;Biblioteca Pública Municipal Luzia Angélica Marques Luz;Rua Lázara Brasileiro;s/n;Alpinópolis;Minas Gerais;37940-000;Brazil;;;;0;MG;;0
3102001;Biblioteca Municipal Rosa Feiten Caliari;Rua Duque de Caxias;168;Alterosa;Minas Gerais;37145-000;Brazil;;;;0;MG;;0
3102050;Biblioteca Pública Municipal Rejane Araújo de Araújo;Rua Carolina Martins Tavares;s/n;Alto Caparaó;Minas Gerais;36836-000;Brazil;(32) 3747-2706;;;0;MG;;0
3153509;Biblioteca Pública Municipal Antenor Gripp;Av. Catarina Eller;410;Alto Jequitibá;Minas Gerais;36976-000;Brazil;(33) 3343-1581;;;0;MG;;0
3102100;Biblioteca Pública Municipal Padre Doutor Geraldo Machado Mendes;Pç. Cônego Pinto;35;Alto Rio Doce;Minas Gerais;36260-000;Brazil;(32) 3345-1952;;;0;MG;;0
3102209;Biblioteca Pública Municipal Leonídia dos Santos Torres;Rua Bocaiúva;9;Alvarenga;Minas Gerais;;Brazil;;;;0;MG;;0
3102308;Biblioteca Pública Municipal José Prímula Ferreira;Pç. Idílio Marques;131;Alvinópolis;Minas Gerais;35950-000;Brazil;(31) 3855-1577;;;0;MG;;0
3102407;Biblioteca Pública Municipal Professora Aracy Pedrelina de Oliveira;Rua do Serro;73;Alvorada de Minas;Minas Gerais;39140-000;Brazil;(31) 3862-1162;(31) 3862-1103;;0;MG;;0
3102506;Biblioteca Pública Municipal José Maria de Vasconcelos;Av. Minas Gerais;03;Amparo do Serra;Minas Gerais;35444-000;Brazil;(31) 3895-5178;(31) 3895-5178;;0;MG;;0
3102605;Biblioteca Municipal Délia Maria Risso de Souza;Rua Delfim Moreira;352;Andradas;Minas Gerais;37795-000;Brazil;(35) 3731-5542;;;0;MG;;0
3102803;Biblioteca Pública Municipal Professora Leda Rodrigues Silva;Rua Cônego Miguel;15;Andrelândia;Minas Gerais;37300-000;Brazil;(35) 3325-1600;(35) 3325-1600;;0;MG;;0
3102852;Biblioteca Pública Municipal Fabiano Mezedes;Rua Maria Clara de Souza;23a;Angelândia;Minas Gerais;39675-000;Brazil;(33) 3356-9002;(33) 3356-9002;;0;MG;;0
3102902;Biblioteca Pública Maria da Conceição Cabral;Av. Henrique Diniz;s/n;Antônio Carlos;Minas Gerais;36220-970;Brazil;(32) 3346-1282;;;0;MG;;0
3103009;Biblioteca Pública Municipal Manoel Thomaz Carvalho;Rua Presidente Vargas;s/n;Antônio Dias;Minas Gerais;;Brazil;;(31) 3843-1485;;0;MG;;0
3103108;Biblioteca Pública Municipal Solange de Abreu Pereira Piermatei;Rua Dona Carlota;s/n;Antônio Prado de Minas;Minas Gerais;;Brazil;;;;0;MG;;0
3103207;Biblioteca Pública Municipal Noé Pereira da Silva;Rua Doutor Teófilo;57;Araçaí;Minas Gerais;35777-000;Brazil;(31) 3715-6383;(31) 3715-6139;;0;MG;;0
3103405;Biblioteca Municipal Cristina Moreira Alves;Pç. José Antônio Tanure;s/n;Araçuaí;Minas Gerais;39600-000;Brazil;(33) 3731-1236;;;0;MG;;0
3103504;Biblioteca Pública Municipal Professor Paulo de Oliveira;Rua Virgílio de Melo Franco;11;Araguari;Minas Gerais;38440-016;Brazil;(34) 3696-3081;;;0;MG;;0
3103603;Biblioteca Pública Municipal de Arantina;Rua Juca Pereira;35;Arantina;Minas Gerais;37360-000;Brazil;(32) 3296-1411;;;0;MG;;0
3103702;Biblioteca Pública Municipal João Pereira Gurgel;Rua João Gomes da Costa;s/n;Araponga;Minas Gerais;36594-000;Brazil;(31) 3894-1284;(31) 3894-1100;;0;MG;;0
3103751;Biblioteca Pública Municipal Cláudia Franceschi;Rua Adauto Pereira de Almeida;s/n;Araporã;Minas Gerais;38435-970;Brazil;(34) 3284-9500;;;0;MG;;0
3103801;Biblioteca Pública Municipal Jornalista José Luiz de Oliveira;Pç. São João Batista;100;Arapuá;Minas Gerais;38860-000;Brazil;(34) 3856-1234;(34) 3856-1235;;0;MG;;0
3103900;Biblioteca Pública Municipal Professora Rosária Maciel;Pç. São Sebastião;320;Araújos;Minas Gerais;35603-000;Brazil;(37) 3288-1741;;;0;MG;;0
3104007;Biblioteca Pública Municipal Viriato Corrêa;Rua Presidente Olegário Maciel;187;Araxá;Minas Gerais;38183-186;Brazil;(34) 3691-7143;;;0;MG;;0
3104106;Biblioteca Pública Municipal Sebastião Campos;Rua Coronel Lucas de Magalhães;887;Arceburgo;Minas Gerais;37820-000;Brazil;(35) 8407-9722;;;0;MG;;0
3104205;Biblioteca Municipal Jarbas Ferreira Pires;Rua Getúlio Vargas;34;Arcos;Minas Gerais;;Brazil;;;;0;MG;;0
3104304;Biblioteca Pública Municipal de Areado;Rua Monsenhor Faria;s/n;Areado;Minas Gerais;37140-000;Brazil;(35) 3293-1178;;;0;MG;;0
3104403;Biblioteca Pública Municipal Professora Arlete Albuquerque Rocha;Rua Rio Pardo;37;Argirita;Minas Gerais;;Brazil;;;;0;MG;;0
3104452;Biblioteca Pública Municipal Pedrelina Araújo Ferreira;Pç. da Matriz;230;Aricanduva;Minas Gerais;39678-000;Brazil;(33) 3515-9000;(33) 3515-9000;;0;MG;;0
3104502;Biblioteca Pública Municipal;Rua Francisco Pereira;s/n;Arinos;Minas Gerais;38680-000;Brazil;(38) 3635-2334;(38) 3635-2167;;0;MG;;0
3104601;Biblioteca Pública Municipal Milton Ribeiro;Rua Caramonas;s/n;Astolfo Dutra;Minas Gerais;;Brazil;;;;0;MG;;0
3104700;Biblioteca Pública Municipal Professora Alnêda de Matos Machado;Rua Governador Valadares;195;Ataléia;Minas Gerais;39850-000;Brazil;(33) 3526-1465;;;0;MG;;0
3104809;Biblioteca Pública Municipal Antônio Augusto de Lima;Rua Wenceslau Brandão;352;Augusto de Lima;Minas Gerais;39220-000;Brazil;(38) 3758-1279;(38) 3758-1279;;0;MG;;0
3104908;Biblioteca Pública Municipal José Alberto Pelúcio;Av. Major José Izalino;112;Baependi;Minas Gerais;;Brazil;;;;0;MG;;0
3105004;Biblioteca Pública Municipal José Quirino dos Reis;Rua Cristóvão Marques;400;Baldim;Minas Gerais;35706-000;Brazil;(31) 3718-1776;(31) 3718-1255;;0;MG;;0
3105103;Biblioteca Pública Municipal João Apolinário de Oliveira;Rua Florentino Castelar;13;Bambuí;Minas Gerais;38900-000;Brazil;(37) 3431-5188;(37) 3431-5180;;0;MG;;0
3105202;Biblioteca Pública Municipal Maria de Lourdes Gobira Farias;Rua Santos Dumont;5;Bandeira;Minas Gerais;39917-972;Brazil;(33) 3728-1103;;;0;MG;;0
3105301;Biblioteca Pública Municipal Jaqueline de Melo Reis;Av. Santa Terezinha;490;Bandeira do Sul;Minas Gerais;37740-000;Brazil;(35) 3742-1910;;;0;MG;;0
3105400;Biblioteca Pública Municipal Barão de Cocais;Av. Getúlio Vargas;33;Barão de Cocais;Minas Gerais;35970-000;Brazil;(31) 3837-2490;(31) 3837-2490;;0;MG;;0
3105509;Biblioteca Pública Municipal Professora Antônia Samuel de Alencar;Rua Otonio Antunes;644;Barão de Monte Alto;Minas Gerais;;Brazil;;;;0;MG;;0
3105608;Biblioteca Pública Municipal Honório Armond;Rua General Câmara;11;Barbacena;Minas Gerais;35200-102;Brazil;(32) 3339-2072;(32) 3339-2072;;0;MG;;0
3105707;Biblioteca Pública Municipal de Barra Longa;Rua Matias Barbosa;40;Barra Longa;Minas Gerais;35447-000;Brazil;(31) 3877-4411;(31) 3877-5240;;0;MG;;0
3106002;Biblioteca Pública Municipal Professora Marina Valamiel;Av. Arthur da Costa Silva;70;Bela Vista de Minas;Minas Gerais;35938-000;Brazil;(31) 3853-1271;(31) 3853-1271;;0;MG;;0
3106101;Biblioteca Municipal Belmiro Medeiros;Rua Joana Claudina;s/n;Belmiro Braga;Minas Gerais;36126-000;Brazil;;() 3284-1112;;0;MG;;0
3106200;Biblioteca Pública Municipal Abílio Nunes de Figueiredo;Rua Curitiba;746;Belo Horizonte;Minas Gerais;30170-120;Brazil;(31) 3272-3773;(31) 3272-3773;;0;MG;;0
3106200;Biblioteca Pública Municipal Bairro das Indústrias;Rua Presidente Costa e Silva;453;Belo Horizonte;Minas Gerais;30610-000;Brazil;(31) 3277-9176;;;0;MG;;0
3106200;Biblioteca Pública Municipal Centro Cultural Venda Nova;Rua José Ferreira dos Santos;184;Belo Horizonte;Minas Gerais;31660-000;Brazil;(31) 3277-5533;(31) 3277-5533;;0;MG;;0
3106200;Biblioteca Pública Municipal Centro Cultural Vila Santa Rita;Rua Ana Rafael dos Santos;149;Belo Horizonte;Minas Gerais;30668-590;Brazil;(31) 3277-1519;;;0;MG;;0
3106200;Biblioteca Pública Municipal do Centro Cultural Lagoa do Nado;Rua Ministro Hermenegildo de Barros;904;Belo Horizonte;Minas Gerais;31710-230;Brazil;(31) 3277-7336;;;0;MG;;0
3106200;Biblioteca Pública Municipal do Centro Cultural Lindéia Regina;Rua Aristolino Basílio de Oliveira;s/n;Belo Horizonte;Minas Gerais;30692-190;Brazil;(31) 3277-1555;(31) 3277-1547;;0;MG;;0
3106200;Biblioteca Pública Municipal do Centro Cultural São Bernardo;Rua Edna Quintel;320;Belo Horizonte;Minas Gerais;31750-020;Brazil;(31) 3277-7416;;;0;MG;;0
3106200;Biblioteca Pública Municipal do Centro Cultural Urucuia;Rua W3;500;Belo Horizonte;Minas Gerais;30628-010;Brazil;(31) 3277-1531;(31) 3277-1531;;0;MG;;0
3106200;Biblioteca Pública Municipal do Centro Cultural Vila Marçola;Rua Mangabeira da Serra;320;Belo Horizonte;Minas Gerais;30220-225;Brazil;(31) 3277-5250;(31) 3277-5250;;0;MG;;0
3106200;Biblioteca Pública Municipal do Centro Cultural Zilah Spósito;Rua Carnaúba;286;Belo Horizonte;Minas Gerais;31787-210;Brazil;(31) 3277-1839;(31) 3277-5498;;0;MG;;0
3106200;Biblioteca Pública Municipal Infantil e Juvenil de Belo Horizonte;Rua Carangola;288;Belo Horizonte;Minas Gerais;30330-240;Brazil;(31) 3277-8658;(31) 3277-8651;;0;MG;;0
3106200;Biblioteca Pública Municipal Paulo Freire do Centro Cultural Alto Vera Cruz;Rua Padre Júlio Maria;1577;Belo Horizonte;Minas Gerais;30285-360;Brazil;(31) 3277-5612;(31) 3277-5618;;0;MG;;0
3106200;Biblioteca Pública Municipal Regional Bairro Renascença;Pç. Muqui;155;Belo Horizonte;Minas Gerais;31130-520;Brazil;(31) 3277-6052;;;0;MG;;0
3106200;Biblioteca Pública Municipal Regional São Cristóvão;Av. Antônio Carlos;821;Belo Horizonte;Minas Gerais;31210-010;Brazil;(31) 3277-6062;;;0;MG;;0
3106200;Biblioteca Pública Municipal Santa Rita de Cássia;Rua São Tomaz de Aquino;538;Belo Horizonte;Minas Gerais;30330-530;Brazil;(31) 3277-6437;;;0;MG;;0
3106309;Biblioteca Pública Municipal de Perpétuo Socorro;Av. Milton Campos;205;Belo Oriente;Minas Gerais;;Brazil;;;;0;MG;;0
3106408;Biblioteca Pública Municipal Dona Maria José Jacques Penido;Rua Padre Jacinto;01;Belo Vale;Minas Gerais;35473-000;Brazil;(31) 3734-1406;(31) 3734-1406;;0;MG;;0
3106507;Biblioteca Pública Municipal Guimarães Rosa;Rua Geraldo Raimundo Amaral;242;Berilo;Minas Gerais;39640-000;Brazil;(33) 3737-1720;(33) 3737-1172;;0;MG;;0
3106655;Biblioteca Pública Municipal Solon Leal Ivo;Rua Santa Cruz;s/n;Berizal;Minas Gerais;39555-000;Brazil;(38) 3845-8119;(38) 3845-8120;;0;MG;;0
3106606;Biblioteca Pública Municipal de Bertópolis;Rua Luiz Teixeira;60;Bertópolis;Minas Gerais;39875-000;Brazil;(33) 3626-1255;(33) 3626-1255;;0;MG;;0
3106705;Biblioteca Pública Municipal Leonor de Aguiar Batista;Rua do Rosário;764;Betim;Minas Gerais;32630-000;Brazil;(31) 3594-2940;(31) 3531-2838;;0;MG;;0
3106903;Biblioteca Municipal Professora Luiza de Mendonça Baeta;Pç. Raul Soares;49;Bicas;Minas Gerais;36600-000;Brazil;(32) 3271-1118;(32) 3271-2090;;0;MG;;0
3107000;Biblioteca Pública Municipal Castro Alves;Rua Goiás;1112;Biquinhas;Minas Gerais;35621-000;Brazil;(37) 3546-1153;(37) 3546-1157;;0;MG;;0
3107109;Biblioteca Pública Municipal Hilda Vilela Freire;Rua Coqueiral;131;Boa Esperança;Minas Gerais;37170-000;Brazil;;;;0;MG;;0
3107208;Biblioteca Pública Municipal Paulo Coelho;Rua Capitão João Mariano Dias;86;Bocaina de Minas;Minas Gerais;37340-000;Brazil;(32) 3294-1160;(32) 3294-1160;;0;MG;;0
3107307;Biblioteca Pública Municipal Letícia Câmara;Rua Dona Florinda Pires;s/n;Bocaiúva;Minas Gerais;39390-000;Brazil;(38) 3251-6582;;;0;MG;;0
3107406;Biblioteca Municipal Professor Jacinto Guerra;Av. Ari Marques Pereira;355;Bom Despacho;Minas Gerais;35600-000;Brazil;(37) 3521-4238;;;0;MG;;0
3107505;Biblioteca Pública Municipal Irmã Inácia;Rua 17 de Dezembro;160;Bom Jardim de Minas;Minas Gerais;37310-000;Brazil;(32) 3292-1101;;;0;MG;;0
3107604;Biblioteca Pública Municipal Bom Jesus da Penha;Rua Coronel Antônio Domingos Ribeiro;592;Bom Jesus da Penha;Minas Gerais;37948-000;Brazil;(35) 3563-1200;;;0;MG;;0
3107703;Biblioteca Pública Municipal Juscelino Kubitschek de Oliveira;Rua Alberes José Pessoa;200;Bom Jesus do Amparo;Minas Gerais;35908-000;Brazil;(31) 3833-1222;;;0;MG;;0
3107802;Biblioteca Pública Municipal Padre Assis Barbosa;Rua Daniel Gonçalves Medeiros;s/n;Bom Jesus do Galho;Minas Gerais;;Brazil;;;;0;MG;;0
3107901;Biblioteca Pública Municipal Bom Repouso;Pç. Coronel Ananias de Andrade;86;Bom Repouso;Minas Gerais;;Brazil;;;;0;MG;;0
3108008;Biblioteca Pública Municipal Major Venâncio Gonçalves Castanheira;Pç. Benedito Valadares;51;Bom Sucesso;Minas Gerais;37220-000;Brazil;(35) 3841-1207;(35) 3841-1333;;0;MG;;0
3108107;Biblioteca Pública Municipal Rita da Conceição Parreiras;Rua Doutor Afonso Pena;59;Bonfim;Minas Gerais;35521-000;Brazil;(31) 9998-5773;;;0;MG;;0
3108206;Biblioteca Pública Municipal Rui Barbosa;Rua Acre;s/n;Bonfinópolis de Minas;Minas Gerais;38650-000;Brazil;(38) 3675-1121;(38) 3675-1121;;0;MG;;0
3108255;Biblioteca Pública Municipal Saul Alves Martins;Av. José Borges Monteiro;283;Bonito de Minas;Minas Gerais;39490-000;Brazil;(38) 3625-6101;;;0;MG;;0
3108305;Biblioteca Pública Municipal Professora Carolina Oriolo;Av. Wilson Megale;s/n;Borda da Mata;Minas Gerais;;Brazil;;;;0;MG;;0
3108404;Biblioteca Pública Municipal Padre Haroldo Werneck do Valle;Rua Doutor Guilherme Bolzan;s/n;Botelhos;Minas Gerais;37720-000;Brazil;(35) 3741-1941;;;0;MG;;0
3108503;Biblioteca Pública Municipal Professora Nita Nassau;Pç. João Nassau;s/n;Botumirim;Minas Gerais;39596-000;Brazil;(38) 3255-1317;;;0;MG;;0
3108552;Biblioteca Municipal Maria Helena Alkmim;Pç. Cívica;s/n;Brasilândia de Minas;Minas Gerais;38779-000;Brazil;(38) 3562-1558;(38) 3562-1202;;0;MG;;0
3108602;Biblioteca Pública Municipal Marluce Flávio de Lélis;Av. Bias Fortes;59;Brasília de Minas;Minas Gerais;39330-000;Brazil;(38) 3231-3018;(38) 3231-1395;;0;MG;;0
3108909;Biblioteca Pública Municipal de Brasópolis;Av. Coronel Francisco Brás;s/n;Brasópolis;Minas Gerais;37530-000;Brazil;(35) 3641-2453;(35) 3641-2453;;0;MG;;0
3108800;Biblioteca Pública Municipal Cecília Carneiro;Rua João Emíliano;54;Braúnas;Minas Gerais;;Brazil;;;;0;MG;;0
3109006;Biblioteca Pública Municipal Tarcísio Friche Passos;Rua Presidente Kennedy;20;Brumadinho;Minas Gerais;35460-000;Brazil;(31) 3571-3008;;;0;MG;;0
3109105;Biblioteca Pública Municipal Maria Felicidade Costa;Rua Maranhão;59-B;Bueno Brandão;Minas Gerais;;Brazil;;;;0;MG;;0
3109204;Biblioteca Pública Municipal de Buenópolis;Pç. Frei Henrique Ciulle;s/n;Buenópolis;Minas Gerais;39230-000;Brazil;(38) 3756-1401;(38) 3756-1401;;0;MG;;0
3109253;Biblioteca Pública Municipal de Bugre;Pç. Antônio Marques;s/n;Bugre;Minas Gerais;;Brazil;;;;0;MG;;0
3109303;Biblioteca Pública Municipal Gonçalo Rodrigues Ferreira;Rua Paraná;803;Buritis;Minas Gerais;38660-000;Brazil;(38) 3662-3413;(38) 3662-3046;;0;MG;;0
3109402;Biblioteca Pública Municipal Carlos Drummond de Andrade;Rua José Oizente;s/n;Buritizeiro;Minas Gerais;39280-000;Brazil;;;;0;MG;;0
3109451;Biblioteca Pública Municipal de Cabeceira Grande;Av. Central;510;Cabeceira Grande;Minas Gerais;38625-000;Brazil;(38) 3677-8040;(38) 3677-8044;;0;MG;;0
3109501;Biblioteca Pública Municipal Doutor Gustavo Capanema;Rua Dr. Antônio Souza Melo;s/n;Cabo Verde;Minas Gerais;37880-000;Brazil;(35) 3736-1543;;;0;MG;;0
3109600;Biblioteca Pública Municipal Antônio Augusto de Freitas;Av. Padre João Ribeiro Cruz;800;Cachoeira da Prata;Minas Gerais;35765-000;Brazil;(31) 3716-1328;(31) 3716-1393;;0;MG;;0
3109709;Biblioteca Pública Municipal Pedro Serafim Gomes;Rua Padre Gregório;386;Cachoeira de Minas;Minas Gerais;;Brazil;;;;0;MG;;0
3102704;Biblioteca Pública Municipal de Cachoeira do Pajeú;Pç. Doutor Freire;s/n;Cachoeira de Pajeú;Minas Gerais;39980-000;Brazil;(33) 3754-1213;(33) 3754-1213;;0;MG;;0
3109808;Biblioteca Pública Municipal Senador Camilo Chaves Júnior;Av. das Nações;37;Cachoeira Dourada;Minas Gerais;38370-000;Brazil;(34) 3265-1288;;;0;MG;;0
3109907;Biblioteca Pública Municipal Dona Mariquita Saldanha;Rua Fernando Lima;151;Caetanópolis;Minas Gerais;35770-000;Brazil;(31) 3714-7415;(31) 3714-6717;;0;MG;;0
3110004;Biblioteca Pública Municipal Doutor Hezick Muzzi;Pç. Doutor João Pinheiro;s/n;Caeté;Minas Gerais;34000-000;Brazil;(31) 3651-3225;;;0;MG;;0
3110103;Biblioteca Pública Municipal Dilene Novaes Silva;Rua João Ferreira;216;Caiana;Minas Gerais;;Brazil;;;;0;MG;;0
3110202;Biblioteca Pública Municipal de Cajuri;Pç. Capitão Arnaldo de Andrade;;Cajuri;Minas Gerais;;Brazil;;(31) 3898-1106;;0;MG;;0
3110301;Biblioteca Pública Municipal Rosaura Generoso;Rua Veríssimo João;180;Caldas;Minas Gerais;37780-970;Brazil;(35) 3735-1579;;;0;MG;;0
3110400;Biblioteca Pública Municipal Nelson Fernandes Friaça;Rua João Custódio Lopes;s/n;Camacho;Minas Gerais;35555-000;Brazil;;;;0;MG;;0
3110509;Biblioteca Pública Municipal Tarcília Paiva Sá;Pç. Capitão Valêncio Ferreira Dantas;s/n;Camanducaia;Minas Gerais;;Brazil;;;;0;MG;;0
3110608;Biblioteca Pública Municipal José Alexandre de Morais;Pç. Coronel Justiniano;164;Cambuí;Minas Gerais;;Brazil;;(35) 3431-1666;;0;MG;;0
3110707;Biblioteca Pública Municipal Martha Antiero;Pç. Georgina Bacha;s/n;Cambuquira;Minas Gerais;;Brazil;;;;0;MG;;0
3110905;Biblioteca Pública Municipal Cônego Victor;Rua João Luiz Alves;26;Campanha;Minas Gerais;37400-000;Brazil;(35) 3261-4008;;;0;MG;;0
3111002;Biblioteca Pública Municipal de Campestre;Av. Campestre;s/n;Campestre;Minas Gerais;37730-000;Brazil;(35) 8843-1621;;;0;MG;;0
3111101;Biblioteca Pública Municipal Professor Samir Nahass Gouveia Franco;Rua 24;43;Campina Verde;Minas Gerais;38270-000;Brazil;(34) 9185-8397;;;0;MG;;0
